#K-Path          Energy    tot
# NKPTS & NBANDS:  99  48
# Band-Index    1
    1.17163    5.614959    0.437
    1.15087    5.610335    0.439
    1.15087    5.610335    0.439
    1.11490    5.640944    0.445
    1.07894    5.714291    0.456
    1.04297    5.826533    0.467
    1.00701    5.972474    0.477
    0.97104    6.145700    0.482
    0.93508    6.341155    0.483
    0.89912    6.548778    0.480
    0.86315    6.766916    0.472
    0.82719    6.990608    0.459
    0.79122    7.201482    0.438
    0.75526    7.338599    0.384
    0.71929    7.265405    0.254
    0.68333    7.093255    0.168
    0.64736    6.957957    0.152
    0.61140    6.830703    0.150
    0.57543    6.708451    0.148
    0.53947    6.592879    0.147
    0.50350    6.472216    0.148
    0.46754    6.354221    0.150
    0.43158    6.244422    0.152
    0.39561    6.133086    0.149
    0.35965    6.021674    0.143
    0.32368    5.920737    0.146
    0.28772    5.824144    0.152
    0.25175    5.733561    0.164
    0.21579    5.642721    0.176
    0.17982    5.561024    0.180
    0.14386    5.472573    0.197
    0.10789    5.370483    0.217
    0.07193    5.270382    0.232
    0.03596    5.175463    0.249
    0.00000    4.892675    0.315

# Band-Index    28
    0.00000    5.492768    0.075
    0.03596    5.501004    0.072
    0.07193    5.521802    0.072
    0.10789    5.552579    0.070
    0.14386    5.620703    0.064
    0.17982    5.705306    0.064
    0.21579    5.745221    0.068
    0.25175    5.824959    0.065
    0.28772    5.910418    0.067
    0.32368    5.999141    0.064
    0.35965    6.093550    0.061
    0.39561    6.191310    0.050
    0.43158    6.307324    0.039
    0.46754    6.425230    0.039
    0.50350    6.544591    0.035
    0.53947    6.675620    0.032
    0.57543    6.793177    0.027
    0.61140    6.954652    0.025
    0.64736    7.122577    0.031
    0.68333    7.328500    0.053
    0.71929    7.534656    0.132
    0.75526    7.556099    0.186
    0.79122    7.594296    0.168
    0.82719    7.653886    0.098
    0.86315    7.523081    0.097
    0.89912    7.347124    0.095
    0.93508    7.158162    0.093
    0.97104    6.972848    0.090
    1.00701    6.805898    0.089
    1.04297    6.666938    0.087
    1.07894    6.564465    0.087
    1.11490    6.504495    0.089
    1.15087    6.489655    0.092
    1.15087    6.489655    0.092
    1.17163    6.496997    0.093
    1.19240    6.505075    0.093
    1.21316    6.519011    0.094
    1.23393    6.537558    0.095
    1.25469    6.561127    0.096
    1.27545    6.585020    0.097
    1.29622    6.614864    0.098
    1.31698    6.650022    0.099
    1.33775    6.686104    0.100
    1.35851    6.725027    0.101
    1.37927    6.766105    0.101
    1.40004    6.808940    0.101
    1.42080    6.851291    0.101
    1.44157    6.897258    0.100
    1.46233    6.945102    0.098
    1.48309    6.996048    0.097
    1.50386    7.049734    0.096
    1.52462    7.102910    0.094
    1.54539    7.162816    0.091
    1.56615    7.222741    0.090
    1.58692    7.287738    0.091
    1.60768    7.355064    0.092
    1.62844    7.430337    0.102
    1.64921    7.518610    0.130
    1.66997    7.582533    0.185
    1.69074    7.577536    0.247
    1.71150    7.518747    0.293
    1.73226    7.442360    0.329
    1.75303    7.366178    0.360
    1.77379    7.300923    0.384
    1.79456    7.258189    0.398
    1.81532    7.245096    0.393
    1.81532    7.245096    0.393
    1.85685    7.299777    0.416
    1.89838    7.391990    0.400
    1.93990    7.482465    0.375
    1.98143    7.566133    0.339
    2.02296    7.637223    0.282
    2.06449    7.725030    0.221
    2.10602    7.823515    0.159
    2.14755    7.926030    0.099
    2.18907    8.035711    0.061
    2.23060    8.110764    0.037
    2.27213    8.103644    0.026
    2.31366    7.997186    0.026
    2.35519    7.960880    0.328
    2.39671    7.764007    0.217
    2.43824    7.474329    0.051
    2.47977    7.226190    0.036
    2.52130    7.010377    0.114
    2.56283    6.827092    0.119
    2.60436    6.654700    0.124
    2.64588    6.499105    0.134
    2.68741    6.349584    0.139
    2.72894    6.208474    0.145
    2.77047    6.082405    0.046
    2.81200    5.985738    0.055
    2.85352    5.890726    0.065
    2.89505    5.798223    0.069
    2.93658    5.716611    0.066
    2.97811    5.666361    0.070
    3.01964    5.588676    0.064
    3.06117    5.537902    0.068
    3.10269    5.502323    0.072
    3.14422    5.492768    0.075

# Band-Index    29
    3.14422    6.494313    0.386
    3.10269    6.583423    0.394
    3.06117    6.758665    0.411
    3.01964    6.986917    0.422
    2.97811    7.214141    0.432
    2.93658    7.491243    0.459
    2.89505    7.813093    0.491
    2.85352    8.164166    0.519
    2.81200    8.484208    0.543
    2.77047    8.753612    0.560
    2.72894    8.961252    0.561
    2.68741    9.065002    0.551
    2.64588    9.109108    0.537
    2.60436    9.064300    0.523
    2.56283    8.986293    0.507
    2.52130    8.852331    0.489
    2.47977    8.672066    0.466
    2.43824    8.433394    0.414
    2.39671    8.193053    0.313
    2.35519    8.167003    0.202
    2.31366    8.344575    0.146
    2.27213    8.503443    0.140
    2.23060    8.621606    0.184
    2.18907    8.603235    0.218
    2.14755    8.449109    0.208
    2.10602    8.248976    0.169
    2.06449    8.059507    0.127
    2.02296    7.898314    0.089
    1.98143    7.781137    0.064
    1.93990    7.730206    0.060
    1.89838    7.726395    0.068
    1.85685    7.740491    0.080
    1.81532    7.729086    0.088
    1.81532    7.729086    0.088
    1.79456    7.734562    0.088
    1.77379    7.730343    0.092
    1.75303    7.713104    0.101
    1.73226    7.684077    0.114
    1.71150    7.645855    0.133
    1.69074    7.629987    0.170
    1.66997    7.669532    0.221
    1.64921    7.781223    0.268
    1.62844    7.922666    0.289
    1.60768    8.065796    0.293
    1.58692    8.209611    0.291
    1.56615    8.354119    0.288
    1.54539    8.500074    0.285
    1.52462    8.646696    0.279
    1.50386    8.794038    0.275
    1.48309    8.940109    0.270
    1.46233    9.083104    0.266
    1.44157    9.219424    0.263
    1.42080    9.329072    0.261
    1.40004    9.330228    0.249
    1.37927    9.200244    0.207
    1.35851    9.099567    0.185
    1.33775    9.006564    0.181
    1.31698    8.920087    0.183
    1.29622    8.839323    0.185
    1.27545    8.762884    0.186
    1.25469    8.692620    0.186
    1.23393    8.626524    0.188
    1.21316    8.582095    0.185
    1.19240    8.538363    0.186
    1.17163    8.509335    0.185
    1.15087    8.473171    0.186
    1.15087    8.473171    0.186
    1.11490    8.466868    0.203
    1.07894    8.394365    0.213
    1.04297    8.292001    0.213
    1.00701    8.191591    0.206
    0.97104    8.092246    0.198
    0.93508    7.993614    0.189
    0.89912    7.885168    0.180
    0.86315    7.776391    0.172
    0.82719    7.675682    0.168
    0.79122    7.681789    0.102
    0.75526    7.592613    0.118
    0.71929    7.629797    0.286
    0.68333    7.911987    0.442
    0.64736    8.144883    0.477
    0.61140    8.328674    0.482
    0.57543    8.482751    0.489
    0.53947    8.621355    0.494
    0.50350    8.707460    0.502
    0.46754    8.757527    0.511
    0.43158    8.756736    0.519
    0.39561    8.669361    0.525
    0.35965    8.517755    0.526
    0.32368    8.302952    0.515
    0.28772    8.054734    0.499
    0.25175    7.762282    0.479
    0.21579    7.515946    0.457
    0.17982    7.274812    0.436
    0.14386    7.092324    0.429
    0.10789    6.892598    0.415
    0.07193    6.701469    0.402
    0.03596    6.560146    0.389
    0.00000    6.494313    0.386

# Band-Index    30
    0.00000    7.287961    0.024
    0.03596    7.288460    0.029
    0.07193    7.400387    0.032
    0.10789    7.551483    0.036
    0.14386    7.743105    0.041
    0.17982    7.971202    0.045
    0.21579    8.214163    0.047
    0.25175    8.497755    0.041
    0.28772    8.800060    0.034
    0.32368    9.060471    0.029
    0.35965    9.209948    0.121
    0.39561    9.423674    0.022
    0.43158    9.555797    0.024
    0.46754    9.441032    0.092
    0.50350    9.545019    0.116
    0.53947    9.534091    0.043
    0.57543    9.403718    0.048
    0.61140    9.266939    0.055
    0.64736    9.087998    0.060
    0.68333    8.863350    0.063
    0.71929    8.609858    0.063
    0.75526    8.366701    0.062
    0.79122    8.191910    0.052
    0.82719    8.130811    0.047
    0.86315    8.175057    0.045
    0.89912    8.262237    0.044
    0.93508    8.367300    0.047
    0.97104    8.460867    0.053
    1.00701    8.546601    0.064
    1.04297    8.552413    0.094
    1.07894    8.617163    0.089
    1.11490    8.695537    0.077
    1.15087    8.627841    0.044
    1.15087    8.627841    0.044
    1.17163    8.619059    0.047
    1.19240    8.611019    0.057
    1.21316    8.640733    0.062
    1.23393    8.755270    0.071
    1.25469    9.041552    0.090
    1.27545    9.224402    0.051
    1.29622    9.289389    0.051
    1.31698    9.365977    0.053
    1.33775    9.429735    0.065
    1.35851    9.514734    0.088
    1.37927    9.548321    0.117
    1.40004    9.448273    0.105
    1.42080    9.417074    0.102
    1.44157    9.466600    0.099
    1.46233    9.517651    0.093
    1.48309    9.564741    0.083
    1.50386    9.587251    0.075
    1.52462    9.559659    0.074
    1.54539    9.487331    0.079
    1.56615    9.382088    0.084
    1.58692    9.261794    0.088
    1.60768    9.133614    0.092
    1.62844    9.004626    0.094
    1.64921    8.880557    0.095
    1.66997    8.757329    0.096
    1.69074    8.640407    0.098
    1.71150    8.533359    0.098
    1.73226    8.444267    0.098
    1.75303    8.375852    0.099
    1.77379    8.328807    0.100
    1.79456    8.305998    0.100
    1.81532    8.302743    0.102
    1.81532    8.302743    0.102
    1.85685    8.303743    0.102
    1.89838    8.368551    0.103
    1.93990    8.465650    0.105
    1.98143    8.573646    0.102
    2.02296    8.664627    0.101
    2.06449    8.735611    0.096
    2.10602    8.776272    0.095
    2.14755    8.776849    0.097
    2.18907    8.758537    0.108
    2.23060    8.765065    0.144
    2.27213    8.816753    0.174
    2.31366    8.895563    0.159
    2.35519    9.017521    0.125
    2.39671    9.175999    0.100
    2.43824    9.332098    0.085
    2.47977    9.459620    0.073
    2.52130    9.569529    0.063
    2.56283    9.662792    0.054
    2.60436    9.700556    0.044
    2.64588    9.682485    0.036
    2.68741    9.628514    0.027
    2.72894    9.516638    0.017
    2.77047    9.350107    0.015
    2.81200    9.120305    0.021
    2.85352    8.823909    0.031
    2.89505    8.490016    0.041
    2.93658    8.166694    0.046
    2.97811    7.891827    0.049
    3.01964    7.648045    0.040
    3.06117    7.449243    0.031
    3.10269    7.308057    0.029
    3.14422    7.287961    0.024

# Band-Index    31
    3.14422    8.642866    0.137
    3.10269    8.818272    0.152
    3.06117    8.997998    0.079
    3.01964    8.884510    0.073
    2.97811    8.854591    0.075
    2.93658    8.859384    0.079
    2.89505    8.971379    0.085
    2.85352    9.139017    0.093
    2.81200    9.328299    0.101
    2.77047    9.516131    0.109
    2.72894    10.074828    0.069
    2.68741    9.823886    0.060
    2.64588    9.701213    0.057
    2.60436    9.941762    0.061
    2.56283    10.683067    0.073
    2.52130    10.765865    0.187
    2.47977    10.751880    0.224
    2.43824    10.736782    0.274
    2.39671    10.543880    0.315
    2.35519    10.154729    0.315
    2.31366    9.700538    0.289
    2.27213    9.301982    0.252
    2.23060    9.062944    0.214
    2.18907    9.089229    0.184
    2.14755    9.250573    0.156
    2.10602    9.563371    0.123
    2.06449    9.814098    0.098
    2.02296    9.909279    0.088
    1.98143    9.967723    0.086
    1.93990    9.998712    0.083
    1.89838    10.002761    0.082
    1.85685    9.992170    0.083
    1.81532    9.970990    0.087
    1.81532    9.970990    0.087
    1.79456    9.975971    0.086
    1.77379    9.981132    0.086
    1.75303    9.982040    0.086
    1.73226    9.979073    0.090
    1.71150    9.968780    0.093
    1.69074    9.968349    0.096
    1.66997    9.960946    0.100
    1.64921    9.949644    0.104
    1.62844    9.926354    0.111
    1.60768    9.913334    0.117
    1.58692    9.903064    0.122
    1.56615    9.889208    0.130
    1.54539    9.885809    0.139
    1.52462    9.896860    0.147
    1.50386    9.921501    0.144
    1.48309    9.861091    0.115
    1.46233    9.767298    0.095
    1.44157    9.697413    0.085
    1.42080    9.636217    0.080
    1.40004    9.596834    0.083
    1.37927    9.593977    0.107
    1.35851    9.649871    0.145
    1.33775    9.652376    0.155
    1.31698    9.564887    0.143
    1.29622    9.452330    0.124
    1.27545    9.349011    0.117
    1.25469    9.148756    0.052
    1.23393    9.065661    0.055
    1.21316    9.000398    0.058
    1.19240    8.922406    0.060
    1.17163    8.871571    0.062
    1.15087    8.785473    0.069
    1.15087    8.785473    0.069
    1.11490    8.832227    0.093
    1.07894    8.645071    0.081
    1.04297    8.609968    0.075
    1.00701    8.598752    0.108
    0.97104    8.658602    0.123
    0.93508    8.705808    0.135
    0.89912    8.729053    0.142
    0.86315    8.793216    0.144
    0.82719    8.976831    0.147
    0.79122    9.082547    0.143
    0.75526    9.184890    0.143
    0.71929    9.292488    0.144
    0.68333    9.443943    0.145
    0.64736    9.643776    0.149
    0.61140    9.827402    0.153
    0.57543    9.890692    0.168
    0.53947    9.706334    0.144
    0.50350    9.592015    0.037
    0.46754    9.595496    0.031
    0.43158    9.635353    0.073
    0.39561    9.573120    0.144
    0.35965    9.270465    0.024
    0.32368    9.091170    0.106
    0.28772    9.054872    0.097
    0.25175    8.941106    0.086
    0.21579    8.907842    0.080
    0.17982    8.944981    0.079
    0.14386    8.987254    0.076
    0.10789    9.010969    0.077
    0.07193    9.003793    0.162
    0.03596    8.782046    0.150
    0.00000    8.642866    0.137

# Band-Index    32
    0.00000    9.233853    0.112
    0.03596    9.100887    0.094
    0.07193    9.074367    0.085
    0.10789    9.283444    0.165
    0.14386    9.621665    0.167
    0.17982    10.003741    0.165
    0.21579    10.427623    0.143
    0.25175    10.755860    0.139
    0.28772    10.777299    0.140
    0.32368    10.770249    0.137
    0.35965    10.740639    0.094
    0.39561    10.380945    0.080
    0.43158    10.225157    0.162
    0.46754    10.339505    0.154
    0.50350    10.247334    0.153
    0.53947    10.109792    0.149
    0.57543    9.954449    0.152
    0.61140    9.934520    0.171
    0.64736    9.907248    0.169
    0.68333    9.785494    0.156
    0.71929    9.608681    0.138
    0.75526    9.455202    0.119
    0.79122    9.307443    0.106
    0.82719    9.180386    0.087
    0.86315    9.057191    0.074
    0.89912    8.974524    0.069
    0.93508    8.990619    0.067
    0.97104    9.119905    0.062
    1.00701    9.431852    0.051
    1.04297    9.613068    0.038
    1.07894    9.439298    0.029
    1.11490    8.992410    0.031
    1.15087    8.873363    0.096
    1.15087    8.873363    0.096
    1.17163    8.949048    0.101
    1.19240    9.006836    0.101
    1.21316    9.094340    0.105
    1.23393    9.166436    0.106
    1.25469    9.261285    0.110
    1.27545    9.586778    0.134
    1.29622    9.970710    0.166
    1.31698    9.973120    0.168
    1.33775    9.881811    0.158
    1.35851    9.835442    0.150
    1.37927    9.859667    0.149
    1.40004    9.929097    0.149
    1.42080    10.014062    0.151
    1.44157    10.051493    0.072
    1.46233    10.018069    0.086
    1.48309    9.982385    0.128
    1.50386    9.928487    0.103
    1.52462    9.972963    0.104
    1.54539    10.067302    0.106
    1.56615    10.159663    0.108
    1.58692    10.236379    0.111
    1.60768    10.281098    0.114
    1.62844    10.302603    0.114
    1.64921    10.365600    0.109
    1.66997    10.395387    0.109
    1.69074    10.415492    0.109
    1.71150    10.420210    0.113
    1.73226    10.447102    0.115
    1.75303    10.453810    0.118
    1.77379    10.447075    0.121
    1.79456    10.433771    0.123
    1.81532    10.410405    0.123
    1.81532    10.410405    0.123
    1.85685    10.507873    0.122
    1.89838    10.603466    0.122
    1.93990    10.639494    0.124
    1.98143    10.645935    0.137
    2.02296    10.319475    0.157
    2.06449    10.161660    0.152
    2.10602    10.186284    0.125
    2.14755    10.302377    0.089
    2.18907    10.436899    0.068
    2.23060    10.348088    0.095
    2.27213    10.340611    0.096
    2.31366    10.573528    0.085
    2.35519    10.899372    0.086
    2.39671    10.883267    0.118
    2.43824    11.121801    0.113
    2.47977    11.016023    0.103
    2.52130    11.172323    0.110
    2.56283    10.805762    0.170
    2.60436    10.766822    0.163
    2.64588    10.717499    0.158
    2.68741    10.447810    0.146
    2.72894    10.100737    0.132
    2.77047    10.460296    0.039
    2.81200    10.501495    0.057
    2.85352    10.590464    0.083
    2.89505    10.535280    0.108
    2.93658    10.154124    0.162
    2.97811    9.837450    0.176
    3.01964    9.488874    0.170
    3.06117    9.096165    0.164
    3.10269    9.076662    0.090
    3.14422    9.233853    0.112

# Band-Index    33
    3.14422    10.173408    0.099
    3.10269    10.383014    0.112
    3.06117    10.737737    0.124
    3.01964    10.862250    0.121
    2.97811    10.967913    0.099
    2.93658    11.206561    0.109
    2.89505    10.932262    0.126
    2.85352    10.875303    0.114
    2.81200    10.806161    0.102
    2.77047    10.643767    0.093
    2.72894    10.487947    0.030
    2.68741    10.588439    0.026
    2.64588    10.774175    0.027
    2.60436    11.133185    0.035
    2.56283    11.589868    0.077
    2.52130    11.496993    0.091
    2.47977    11.204228    0.085
    2.43824    11.247347    0.156
    2.39671    11.316770    0.040
    2.35519    10.926907    0.059
    2.31366    10.921966    0.058
    2.27213    10.718210    0.049
    2.23060    10.556052    0.055
    2.18907    10.444242    0.092
    2.14755    10.322499    0.101
    2.10602    10.504649    0.110
    2.06449    10.704527    0.129
    2.02296    10.766617    0.130
    1.98143    10.652285    0.150
    1.93990    10.784344    0.171
    1.89838    11.081614    0.179
    1.85685    11.206098    0.177
    1.81532    11.156513    0.164
    1.81532    11.156513    0.164
    1.79456    11.169671    0.147
    1.77379    11.135520    0.137
    1.75303    11.077897    0.131
    1.73226    10.997432    0.128
    1.71150    10.903482    0.123
    1.69074    10.798738    0.121
    1.66997    10.688012    0.118
    1.64921    10.572917    0.115
    1.62844    10.471391    0.110
    1.60768    10.368418    0.105
    1.58692    10.286009    0.105
    1.56615    10.220782    0.104
    1.54539    10.163646    0.101
    1.52462    10.112231    0.099
    1.50386    10.069260    0.096
    1.48309    10.029245    0.094
    1.46233    10.064162    0.142
    1.44157    10.081866    0.150
    1.42080    10.157236    0.066
    1.40004    10.268828    0.058
    1.37927    10.351420    0.054
    1.35851    10.383634    0.047
    1.33775    10.198480    0.099
    1.31698    10.010249    0.114
    1.29622    10.065074    0.114
    1.27545    10.195883    0.048
    1.25469    10.403635    0.171
    1.23393    10.419898    0.089
    1.21316    10.402864    0.045
    1.19240    10.348404    0.049
    1.17163    10.319127    0.050
    1.15087    10.279130    0.054
    1.15087    10.279130    0.054
    1.11490    10.275231    0.102
    1.07894    9.977052    0.084
    1.04297    9.979607    0.088
    1.00701    10.259248    0.076
    0.97104    10.458687    0.144
    0.93508    10.508687    0.169
    0.89912    10.264967    0.081
    0.86315    10.055477    0.124
    0.82719    10.055537    0.130
    0.79122    9.976738    0.128
    0.75526    9.945091    0.122
    0.71929    9.950762    0.112
    0.68333    10.073898    0.097
    0.64736    9.997882    0.084
    0.61140    10.112595    0.069
    0.57543    10.227154    0.099
    0.53947    10.420198    0.121
    0.50350    10.593037    0.130
    0.46754    10.719822    0.134
    0.43158    10.864723    0.140
    0.39561    10.865156    0.139
    0.35965    10.799144    0.135
    0.32368    10.899065    0.104
    0.28772    10.936019    0.114
    0.25175    10.780387    0.123
    0.21579    10.954472    0.136
    0.17982    10.993269    0.112
    0.14386    10.888801    0.122
    0.10789    10.894536    0.131
    0.07193    10.628852    0.118
    0.03596    10.344345    0.109
    0.00000    10.173408    0.099

# Band-Index    34
    0.00000    10.756131    0.092
    0.03596    10.623945    0.088
    0.07193    10.743395    0.095
    0.10789    10.917675    0.095
    0.14386    11.144315    0.127
    0.17982    11.152151    0.124
    0.21579    11.150826    0.077
    0.25175    11.269532    0.037
    0.28772    11.277819    0.030
    0.32368    11.194148    0.035
    0.35965    11.163681    0.037
    0.39561    11.254182    0.037
    0.43158    11.352631    0.038
    0.46754    11.257482    0.043
    0.50350    11.156989    0.042
    0.53947    10.954190    0.043
    0.57543    10.524478    0.051
    0.61140    10.473458    0.087
    0.64736    10.321203    0.084
    0.68333    10.151503    0.093
    0.71929    10.916123    0.104
    0.75526    11.534126    0.099
    0.79122    11.124341    0.141
    0.82719    11.351690    0.147
    0.86315    11.509387    0.176
    0.89912    11.250578    0.152
    0.93508    10.878824    0.049
    0.97104    10.671900    0.064
    1.00701    10.452578    0.121
    1.04297    10.418784    0.101
    1.07894    10.467504    0.093
    1.11490    10.401854    0.065
    1.15087    10.498534    0.108
    1.15087    10.498534    0.108
    1.17163    10.597300    0.101
    1.19240    10.567387    0.112
    1.21316    10.450149    0.098
    1.23393    10.446287    0.039
    1.25469    10.451435    0.080
    1.27545    10.244677    0.135
    1.29622    10.103028    0.040
    1.31698    10.263232    0.030
    1.33775    10.353167    0.038
    1.35851    10.401430    0.094
    1.37927    10.514977    0.096
    1.40004    10.674550    0.107
    1.42080    10.750232    0.067
    1.44157    10.852091    0.123
    1.46233    10.959341    0.118
    1.48309    11.007113    0.112
    1.50386    11.085672    0.108
    1.52462    11.097061    0.102
    1.54539    11.145842    0.095
    1.56615    11.254918    0.084
    1.58692    11.181216    0.060
    1.60768    11.084580    0.072
    1.62844    11.139823    0.072
    1.64921    11.227301    0.068
    1.66997    11.282659    0.064
    1.69074    11.280374    0.063
    1.71150    11.270598    0.062
    1.73226    11.282314    0.061
    1.75303    11.321762    0.064
    1.77379    11.326405    0.063
    1.79456    11.327678    0.057
    1.81532    11.308826    0.039
    1.81532    11.308826    0.039
    1.85685    11.401129    0.043
    1.89838    11.398056    0.054
    1.93990    11.296611    0.069
    1.98143    11.179519    0.073
    2.02296    11.043370    0.068
    2.06449    11.091862    0.068
    2.10602    11.286016    0.084
    2.14755    11.379620    0.095
    2.18907    11.476620    0.111
    2.23060    11.488872    0.110
    2.27213    11.490545    0.106
    2.31366    11.586693    0.104
    2.35519    11.504579    0.098
    2.39671    11.342617    0.090
    2.43824    11.352793    0.088
    2.47977    11.731299    0.179
    2.52130    11.508044    0.082
    2.56283    11.933661    0.177
    2.60436    12.297061    0.046
    2.64588    12.420654    0.022
    2.68741    12.325352    0.022
    2.72894    12.034010    0.041
    2.77047    11.764511    0.070
    2.81200    11.577770    0.070
    2.85352    11.486445    0.055
    2.89505    11.440383    0.193
    2.93658    11.251855    0.176
    2.97811    11.277908    0.113
    3.01964    11.136090    0.128
    3.06117    10.820403    0.101
    3.10269    10.612674    0.090
    3.14422    10.756131    0.092

# Band-Index    35
    3.14422    11.425610    0.131
    3.10269    11.260001    0.129
    3.06117    11.058162    0.126
    3.01964    11.242626    0.107
    2.97811    11.728735    0.079
    2.93658    11.513390    0.020
    2.89505    11.519162    0.034
    2.85352    11.738693    0.208
    2.81200    12.122258    0.223
    2.77047    12.310499    0.155
    2.72894    12.598512    0.186
    2.68741    12.741239    0.228
    2.64588    12.725737    0.243
    2.60436    12.650632    0.231
    2.56283    11.935664    0.082
    2.52130    11.859050    0.151
    2.47977    11.883925    0.061
    2.43824    11.675165    0.042
    2.39671    11.554346    0.137
    2.35519    12.267084    0.156
    2.31366    12.927433    0.132
    2.27213    13.153064    0.106
    2.23060    13.348331    0.150
    2.18907    13.337235    0.143
    2.14755    13.261358    0.123
    2.10602    13.144538    0.031
    2.06449    12.898734    0.028
    2.02296    12.630609    0.027
    1.98143    12.400753    0.031
    1.93990    12.189210    0.038
    1.89838    11.987618    0.044
    1.85685    11.895333    0.040
    1.81532    11.934783    0.029
    1.81532    11.934783    0.029
    1.79456    11.942971    0.034
    1.77379    11.911469    0.044
    1.75303    11.932492    0.049
    1.73226    11.933190    0.050
    1.71150    11.876415    0.047
    1.69074    11.818191    0.046
    1.66997    11.750989    0.046
    1.64921    11.681379    0.046
    1.62844    11.605138    0.045
    1.60768    11.550533    0.046
    1.58692    11.438189    0.060
    1.56615    11.306785    0.040
    1.54539    11.303248    0.037
    1.52462    11.251105    0.039
    1.50386    11.192958    0.038
    1.48309    11.125018    0.040
    1.46233    11.055303    0.092
    1.44157    10.877042    0.060
    1.42080    10.772750    0.120
    1.40004    10.703502    0.088
    1.37927    10.683191    0.107
    1.35851    10.473549    0.082
    1.33775    10.397551    0.086
    1.31698    10.472518    0.080
    1.29622    10.517853    0.088
    1.27545    10.454658    0.069
    1.25469    10.477805    0.040
    1.23393    10.536936    0.097
    1.21316    10.589566    0.103
    1.19240    10.595446    0.110
    1.17163    10.601403    0.117
    1.15087    10.530995    0.087
    1.15087    10.530995    0.087
    1.11490    10.738221    0.079
    1.07894    11.115197    0.085
    1.04297    11.194042    0.084
    1.00701    11.463595    0.101
    0.97104    11.547890    0.184
    0.93508    11.422455    0.202
    0.89912    11.403781    0.191
    0.86315    11.592786    0.120
    0.82719    11.650052    0.165
    0.79122    11.751193    0.143
    0.75526    11.666933    0.165
    0.71929    11.938444    0.059
    0.68333    12.471828    0.058
    0.64736    12.659236    0.063
    0.61140    12.812318    0.061
    0.57543    12.491472    0.097
    0.53947    12.313262    0.080
    0.50350    11.911546    0.091
    0.46754    11.650098    0.099
    0.43158    11.804302    0.106
    0.39561    11.857357    0.131
    0.35965    11.892732    0.153
    0.32368    11.859272    0.165
    0.28772    11.715538    0.174
    0.25175    11.465246    0.163
    0.21579    11.544821    0.112
    0.17982    11.529243    0.096
    0.14386    11.246006    0.098
    0.10789    10.987851    0.123
    0.07193    11.171411    0.125
    0.03596    11.307879    0.128
    0.00000    11.425610    0.131

# Band-Index    36
    0.00000    11.452826    0.030
    0.03596    11.616472    0.031
    0.07193    11.856819    0.037
    0.10789    11.868141    0.043
    0.14386    11.829938    0.051
    0.17982    11.699844    0.069
    0.21579    11.805390    0.097
    0.25175    11.999529    0.088
    0.28772    12.171278    0.082
    0.32368    12.223078    0.074
    0.35965    12.369247    0.069
    0.39561    12.696912    0.067
    0.43158    12.871179    0.070
    0.46754    12.930887    0.071
    0.50350    12.955536    0.070
    0.53947    12.792456    0.076
    0.57543    12.845987    0.064
    0.61140    12.989520    0.144
    0.64736    12.914928    0.132
    0.68333    12.745912    0.182
    0.71929    12.314603    0.184
    0.75526    11.820697    0.104
    0.79122    11.999291    0.102
    0.82719    11.852026    0.110
    0.86315    11.668205    0.138
    0.89912    11.602848    0.085
    0.93508    11.727579    0.089
    0.97104    11.718590    0.089
    1.00701    11.550484    0.130
    1.04297    11.426151    0.106
    1.07894    11.177673    0.068
    1.11490    11.109770    0.158
    1.15087    10.872695    0.128
    1.15087    10.872695    0.128
    1.17163    10.717262    0.118
    1.19240    10.604242    0.122
    1.21316    10.636080    0.151
    1.23393    10.582008    0.172
    1.25469    10.526204    0.091
    1.27545    10.527042    0.090
    1.29622    10.583577    0.065
    1.31698    10.795309    0.145
    1.33775    10.735157    0.132
    1.35851    10.692197    0.118
    1.37927    10.690735    0.066
    1.40004    10.831243    0.056
    1.42080    10.924134    0.089
    1.44157    10.969434    0.089
    1.46233    11.056909    0.054
    1.48309    11.142143    0.093
    1.50386    11.252058    0.088
    1.52462    11.355218    0.091
    1.54539    11.442397    0.093
    1.56615    11.504732    0.096
    1.58692    11.613261    0.098
    1.60768    11.680934    0.097
    1.62844    11.714126    0.096
    1.64921    11.785776    0.097
    1.66997    11.898083    0.096
    1.69074    11.976578    0.093
    1.71150    12.042015    0.087
    1.73226    12.094370    0.074
    1.75303    12.111570    0.068
    1.77379    12.131954    0.064
    1.79456    12.117009    0.063
    1.81532    12.084889    0.063
    1.81532    12.084889    0.063
    1.85685    12.202082    0.063
    1.89838    12.309268    0.068
    1.93990    12.441030    0.072
    1.98143    12.655533    0.081
    2.02296    12.859873    0.084
    2.06449    13.062405    0.079
    2.10602    13.246091    0.075
    2.14755    13.261573    0.203
    2.18907    13.513910    0.203
    2.23060    13.498694    0.075
    2.27213    13.398662    0.155
    2.31366    13.399047    0.061
    2.35519    13.210196    0.074
    2.39671    13.166112    0.090
    2.43824    13.101926    0.122
    2.47977    13.060762    0.156
    2.52130    13.048169    0.215
    2.56283    12.995136    0.231
    2.60436    12.871206    0.236
    2.64588    12.875996    0.221
    2.68741    12.827113    0.222
    2.72894    12.700523    0.236
    2.77047    12.551999    0.230
    2.81200    12.365379    0.136
    2.85352    12.421313    0.077
    2.89505    12.687501    0.134
    2.93658    12.111043    0.120
    2.97811    12.010492    0.122
    3.01964    11.861519    0.045
    3.06117    11.821375    0.035
